date,lng,lat,ind,name,value,type
03.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",-32768.0,NO
03.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",-32768.0,NO
03.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",-32768.0,NO
03.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
03.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00142,NO
03.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.084,NO
03.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0469,NO
03.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",-32768.0,NO
03.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.163,NO
03.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.179,NO
03.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.0822,NO
03.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.131,NO
03.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
03.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0328,NO
03.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0158,NO
03.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
03.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.104,NO
03.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.0437,NO
03.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0601,NO
03.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
03.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0149,NO
04.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
04.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0292,NO
04.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.00861,NO
04.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00571,NO
04.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0236,NO
04.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0498,NO
04.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
04.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.000538,NO
04.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.187,NO
04.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0612,NO
04.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.0948,NO
04.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.294,NO
04.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.149,NO
04.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.00279,NO
04.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.00772,NO
04.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
04.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0099,NO
04.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0319,NO
04.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
04.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0312,NO
04.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.0643,NO
04.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0826,NO
04.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
04.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.00739,NO
05.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
05.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0277,NO
05.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0183,NO
05.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.0153,NO
05.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0231,NO
05.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0668,NO
05.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
05.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00149,NO
05.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.0869,NO
05.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0473,NO
05.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.0236,NO
05.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.155,NO
05.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.152,NO
05.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.0362,NO
05.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.0587,NO
05.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
05.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0127,NO
05.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0178,NO
05.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
05.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0558,NO
05.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.0932,NO
05.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.104,NO
05.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
05.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0191,NO
06.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
06.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0323,NO
06.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0261,NO
06.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.013,NO
06.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0403,NO
06.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0481,NO
06.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
06.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00375,NO
06.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.23,NO
06.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0611,NO
06.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.106,NO
06.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.187,NO
06.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.164,NO
06.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.00351,NO
06.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.0294,NO
06.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
06.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0463,NO
06.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0424,NO
06.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
06.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0208,NO
06.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.103,NO
06.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0941,NO
06.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
06.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0143,NO
07.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
07.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0289,NO
07.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0204,NO
07.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.0114,NO
07.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0203,NO
07.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0569,NO
07.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
07.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.000667,NO
07.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.244,NO
07.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.148,NO
07.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.159,NO
07.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.17,NO
07.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",-32768.0,NO
07.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.055,NO
07.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.108,NO
07.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
07.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0231,NO
07.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0632,NO
07.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
07.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0519,NO
07.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.0817,NO
07.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0738,NO
07.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
07.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0273,NO
08.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
08.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0769,NO
08.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0323,NO
08.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.0235,NO
08.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0554,NO
08.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0679,NO
08.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
08.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00271,NO
08.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.101,NO
08.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0454,NO
08.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.0222,NO
08.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.217,NO
08.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.21,NO
08.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.0114,NO
08.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.0344,NO
08.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
08.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0379,NO
08.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0401,NO
08.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
08.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0392,NO
08.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.0221,NO
08.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.0102,NO
08.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
08.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0133,NO
09.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
09.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.069,NO
09.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0279,NO
09.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00338,NO
09.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0605,NO
09.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.075,NO
09.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
09.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00928,NO
09.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.194,NO
09.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0784,NO
09.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.0628,NO
09.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.226,NO
09.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.119,NO
09.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.00429,NO
09.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.0132,NO
09.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
09.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.0494,NO
09.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0607,NO
09.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
09.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0293,NO
09.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.091,NO
09.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.126,NO
09.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
09.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0133,NO
10.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
10.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0856,NO
10.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0359,NO
10.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.0269,NO
10.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0517,NO
10.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0727,NO
10.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
10.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00538,NO
10.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.125,NO
10.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.0538,NO
10.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.00907,NO
10.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.116,NO
10.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.21,NO
10.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.0735,NO
10.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.0587,NO
10.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
10.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.00718,NO
10.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0181,NO
10.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
10.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.0231,NO
10.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.17,NO
10.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.249,NO
10.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
10.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0442,NO
11.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
11.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.0538,NO
11.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",0.0275,NO
11.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.00663,NO
11.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.0326,NO
11.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.062,NO
11.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
11.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.0,NO
11.01.2023,103.88273,52.53086,38020103,"Ангарск,ул.Ворошилова, д.49",0.0549,NO
11.01.2023,103.88172,52.54186,38020104,"Ангарск,ул.Московская, п.о.30",0.00142,NO
11.01.2023,103.63862,52.75832,38020105,"Усолье-Сибирское,Комсомольский пр., д.33",0.000345,NO
11.01.2023,104.091367,52.20677,38020106,"Шелехов,Комсомольский бульвар, д.14",0.000507,NO
11.01.2023,104.27267,52.24257,38020107,"Иркутск,ул.Лермонтова, д.317",0.0434,NO
11.01.2023,104.30789,52.27231,38020108,"Иркутск,ул.Партизанская, д.76",0.0131,NO
11.01.2023,104.21086,52.35017,38020109,"Иркутск,ул.Мира, д.101",0.0205,NO
11.01.2023,104.282,52.28892,38020110,"Иркутск,ул.Сухэ-Батора, д.5",-32768.0,NO
11.01.2023,103.34349,53.083278,38020112,"Свирск,ул.Ангарская, д.2",0.000458,NO
11.01.2023,103.66374,52.74942,38020114,"Усолье-Сибирское,ул.Интернациональная, д.52",0.0054,NO
11.01.2023,102.17147,54.10447,38020121,"Саянск,мкр.Благовещенский  д.1, МС",-32768.0,NO
11.01.2023,103.15716,53.11412,38020123,"Черемхово,ул.Шевченко, д.72",0.01,NO
11.01.2023,113.47833,52.078889,75020101,"Чита,ул.Красной Звезды, д.75, МС",0.115,NO
11.01.2023,113.5,52.019444,75020102,"Чита,ул.Лазо, д.30",0.164,NO
11.01.2023,108.87006,51.31258,75020103,"Петровск-Забайкальский,ул.Маяковского, д.25а, МС",0.0,NO
11.01.2023,113.38654,52.074034,75020107,"Чита,ул.Алексея Брызгалова, д.32/33",0.0346,NO
12.01.2023,107.5975,51.839,3020101,"Улан-Удэ,пр.50 лет Октября, д.15",-32768.0,NO
12.01.2023,107.59436,51.81538,3020102,"Улан-Удэ,ул.Бабушкина, участок № 16",0.00615,NO
12.01.2023,106.86742,52.00384,3020103,"Селенгинск,Южный мкр.",-32768.0,NO
12.01.2023,106.83843,52.02293,3020104,"Селенгинск,с.Брянск, ул.Новая, д.19",0.01,NO
12.01.2023,106.53054,51.28585,3020105,"Гусиноозерск,ул.Ленина, д.24",0.01,NO
12.01.2023,107.57912,51.84419,3020106,"Улан-Удэ, ул.Революции 1905 г., участок № 74",0.0239,NO
12.01.2023,104.16252,52.35147,38020101,"Иркутск,ул.Севастопольская, д.239а",-32768.0,NO
12.01.2023,104.17473,51.51615,38020102,"Байкальск,Промбаза, МС",0.00128,NO
